frame = 93	 simulation time = 1.84000	 ego_vehicle speed = 14.5360	 ego_vehicle location = 13.5184800	 next light status = 69Green
frame = 94	 simulation time = 1.86000	 ego_vehicle speed = 14.6940	 ego_vehicle location = 13.8123600	 next light status = 69Green
frame = 95	 simulation time = 1.88000	 ego_vehicle speed = 14.8520	 ego_vehicle location = 14.1094000	 next light status = 69Green
frame = 96	 simulation time = 1.90000	 ego_vehicle speed = 15.0100	 ego_vehicle location = 14.4096000	 next light status = 69Green
frame = 97	 simulation time = 1.92000	 ego_vehicle speed = 15.1680	 ego_vehicle location = 14.7129600	 next light status = 69Green
frame = 98	 simulation time = 1.94000	 ego_vehicle speed = 15.3260	 ego_vehicle location = 15.0194800	 next light status = 69Green
frame = 99	 simulation time = 1.96000	 ego_vehicle speed = 15.4840	 ego_vehicle location = 15.3291600	 next light status = 69Green
frame = 100	 simulation time = 1.98000	 ego_vehicle speed = 15.6420	 ego_vehicle location = 15.6420000	 next light status = 69Green
frame = 101	 simulation time = 2.00000	 ego_vehicle speed = 15.8000	 ego_vehicle location = 15.9580000	 next light status = 69Green
frame = 102	 simulation time = 2.02000	 ego_vehicle speed = 15.9580	 ego_vehicle location = 16.2771600	 next light status = 68Green
frame = 103	 simulation time = 2.04000	 ego_vehicle speed = 16.1160	 ego_vehicle location = 16.5994800	 next light status = 68Green
frame = 104	 simulation time = 2.06000	 ego_vehicle speed = 16.2740	 ego_vehicle location = 16.9249600	 next light status = 68Green
frame = 105	 simulation time = 2.08000	 ego_vehicle speed = 16.4320	 ego_vehicle location = 17.2536000	 next light status = 68Green
frame = 106	 simulation time = 2.10000	 ego_vehicle speed = 16.5900	 ego_vehicle location = 17.5854000	 next light status = 68Green
frame = 107	 simulation time = 2.12000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 108	 simulation time = 2.14000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 109	 simulation time = 2.16000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 110	 simulation time = 2.18000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 111	 simulation time = 2.20000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 112	 simulation time = 2.22000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 113	 simulation time = 2.24000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 114	 simulation time = 2.26000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 115	 simulation time = 2.28000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 116	 simulation time = 2.30000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 117	 simulation time = 2.32000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 118	 simulation time = 2.34000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 119	 simulation time = 2.36000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 120	 simulation time = 2.38000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 121	 simulation time = 2.40000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 122	 simulation time = 2.42000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 123	 simulation time = 2.44000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 124	 simulation time = 2.46000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 125	 simulation time = 2.48000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 126	 simulation time = 2.50000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 127	 simulation time = 2.52000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 128	 simulation time = 2.54000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 129	 simulation time = 2.56000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 130	 simulation time = 2.58000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 131	 simulation time = 2.60000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 132	 simulation time = 2.62000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 133	 simulation time = 2.64000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 134	 simulation time = 2.66000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 135	 simulation time = 2.68000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 136	 simulation time = 2.70000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 137	 simulation time = 2.72000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 138	 simulation time = 2.74000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 139	 simulation time = 2.76000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 140	 simulation time = 2.78000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 141	 simulation time = 2.80000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 142	 simulation time = 2.82000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 143	 simulation time = 2.84000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 144	 simulation time = 2.86000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 145	 simulation time = 2.88000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 146	 simulation time = 2.90000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 147	 simulation time = 2.92000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 148	 simulation time = 2.94000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 149	 simulation time = 2.96000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 150	 simulation time = 2.98000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 151	 simulation time = 3.00000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 68Green
frame = 152	 simulation time = 3.02000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 153	 simulation time = 3.04000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 154	 simulation time = 3.06000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 155	 simulation time = 3.08000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 156	 simulation time = 3.10000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 157	 simulation time = 3.12000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 158	 simulation time = 3.14000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 159	 simulation time = 3.16000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 160	 simulation time = 3.18000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 161	 simulation time = 3.20000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 162	 simulation time = 3.22000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 163	 simulation time = 3.24000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 164	 simulation time = 3.26000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 165	 simulation time = 3.28000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 166	 simulation time = 3.30000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 167	 simulation time = 3.32000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 168	 simulation time = 3.34000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 169	 simulation time = 3.36000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 170	 simulation time = 3.38000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 171	 simulation time = 3.40000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 172	 simulation time = 3.42000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 173	 simulation time = 3.44000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 174	 simulation time = 3.46000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 175	 simulation time = 3.48000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 176	 simulation time = 3.50000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 177	 simulation time = 3.52000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 178	 simulation time = 3.54000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 179	 simulation time = 3.56000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 180	 simulation time = 3.58000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 181	 simulation time = 3.60000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 182	 simulation time = 3.62000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 183	 simulation time = 3.64000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 184	 simulation time = 3.66000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 185	 simulation time = 3.68000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 186	 simulation time = 3.70000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 187	 simulation time = 3.72000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 188	 simulation time = 3.74000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 189	 simulation time = 3.76000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 190	 simulation time = 3.78000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 191	 simulation time = 3.80000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 192	 simulation time = 3.82000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 193	 simulation time = 3.84000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 194	 simulation time = 3.86000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 195	 simulation time = 3.88000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 196	 simulation time = 3.90000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 197	 simulation time = 3.92000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 198	 simulation time = 3.94000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 199	 simulation time = 3.96000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 200	 simulation time = 3.98000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 201	 simulation time = 4.00000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 67Green
frame = 202	 simulation time = 4.02000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 66Green
frame = 203	 simulation time = 4.04000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 66Green
frame = 204	 simulation time = 4.06000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 66Green
frame = 205	 simulation time = 4.08000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 66Green
frame = 206	 simulation time = 4.10000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 66Green
frame = 207	 simulation time = 4.12000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 66Green
frame = 208	 simulation time = 4.14000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 66Green
frame = 209	 simulation time = 4.16000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 66Green
frame = 210	 simulation time = 4.18000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 66Green
frame = 211	 simulation time = 4.20000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 66Green
frame = 212	 simulation time = 4.22000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 66Green
frame = 213	 simulation time = 4.24000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 66Green
frame = 214	 simulation time = 4.26000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 66Green
frame = 215	 simulation time = 4.28000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 66Green
frame = 216	 simulation time = 4.30000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 66Green
frame = 217	 simulation time = 4.32000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 66Green
frame = 218	 simulation time = 4.34000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 66Green
frame = 219	 simulation time = 4.36000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 66Green
frame = 220	 simulation time = 4.38000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 66Green
frame = 221	 simulation time = 4.40000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 66Green
frame = 222	 simulation time = 4.42000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 66Green
frame = 223	 simulation time = 4.44000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 66Green
frame = 224	 simulation time = 4.46000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 66Green
frame = 225	 simulation time = 4.48000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 17.9187340	 next light status = 66Green
